Angle (deg), Distance (mm)
35,2550
35,2550
35,2550
35,2550
35,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
36,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
37,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
38,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
39,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
40,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
41,2550
42,2550
42,2550
42,2550
42,2550
42,2550
42,2550
42,2550
