Angle (deg), Distance (mm)
51,714
51,714
51,714
51,714
51,714
51,714
51,714
51,714
51,714
51,714
51,714
51,714
51,714
51,714
51,714
51,714
51,714
51,714
51,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
52,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
53,714
54,714
54,714
54,714
54,714
54,714
54,714
54,714
54,714
54,714
54,714
54,714
54,714
54,714
54,714
54,714
54,714
54,714
54,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
55,714
56,714
56,714
56,714
56,714
56,714
56,714
56,714
56,714
56,714
56,714
56,714
56,714
56,714
56,714
56,714
56,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
57,714
58,714
58,714
58,714
58,714
58,714
58,714
58,714
58,714
58,714
58,714
58,714
58,714
58,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
59,714
60,714
